bidder,frn,item,state,county,census_id,t+l_weight,assigned_support,locations,county_name
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-125-9710011,KY,Laurel,211259710011,0,690.9,28,"Laurel, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-125-9711011,KY,Laurel,211259711011,0,33504.0,61,"Laurel, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-125-9711012,KY,Laurel,211259711012,0,9747.0,12,"Laurel, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-133-9501001,KY,Letcher,211339501001,0,212.4,7,"Letcher, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-133-9501002,KY,Letcher,211339501002,0,216.6,2,"Letcher, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-133-9501003,KY,Letcher,211339501003,0,6551.4,31,"Letcher, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-133-9501004,KY,Letcher,211339501004,0,753.2,41,"Letcher, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-133-9502001,KY,Letcher,211339502001,0,83.4,1,"Letcher, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-133-9502005,KY,Letcher,211339502005,0,88.2,6,"Letcher, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-133-9506005,KY,Letcher,211339506005,0,8103.6,9,"Letcher, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-133-9506007,KY,Letcher,211339506007,0,153.0,1,"Letcher, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-135-9301001,KY,Lewis,211359301001,0,46225.8,110,"Lewis, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-135-9301002,KY,Lewis,211359301002,0,2391.6,9,"Lewis, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-135-9301003,KY,Lewis,211359301003,0,10228.8,57,"Lewis, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-135-9302001,KY,Lewis,211359302001,0,40673.4,79,"Lewis, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-135-9302002,KY,Lewis,211359302002,0,19174.2,63,"Lewis, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-135-9303002,KY,Lewis,211359303002,0,15406.8,32,"Lewis, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-135-9303003,KY,Lewis,211359303003,0,12977.4,57,"Lewis, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-135-9304001,KY,Lewis,211359304001,0,71535.0,145,"Lewis, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-135-9304002,KY,Lewis,211359304002,0,92212.2,136,"Lewis, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-137-9202001,KY,Lincoln,211379202001,0,22793.4,76,"Lincoln, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-137-9202002,KY,Lincoln,211379202002,0,2943.6,24,"Lincoln, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-137-9202003,KY,Lincoln,211379202003,0,5665.1,26,"Lincoln, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-137-9203003,KY,Lincoln,211379203003,0,692.3,8,"Lincoln, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-137-9203004,KY,Lincoln,211379203004,0,29479.2,141,"Lincoln, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-139-0401004,KY,Livingston,211390401004,0,21121.8,46,"Livingston, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-139-0402001,KY,Livingston,211390402001,0,2353.4,16,"Livingston, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-139-0402002,KY,Livingston,211390402002,0,10780.2,67,"Livingston, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-139-0402003,KY,Livingston,211390402003,0,38959.9,178,"Livingston, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-139-0402004,KY,Livingston,211390402004,0,3044.3,10,"Livingston, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-145-0305001,KY,McCracken,211450305001,0,354.9,5,"McCracken, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-145-0307003,KY,McCracken,211450307003,0,105.0,1,"McCracken, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-145-0315002,KY,McCracken,211450315002,0,13329.0,75,"McCracken, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-151-0101022,KY,Madison,211510101022,0,630.0,7,"Madison, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-151-0108003,KY,Madison,211510108003,0,6727.8,22,"Madison, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-151-0109011,KY,Madison,211510109011,0,9406.8,26,"Madison, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-151-0111002,KY,Madison,211510111002,0,7276.8,91,"Madison, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-151-0111003,KY,Madison,211510111003,0,2349.6,16,"Madison, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-151-0112001,KY,Madison,211510112001,0,2481.6,16,"Madison, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-151-0112003,KY,Madison,211510112003,0,583.8,1,"Madison, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-151-0114001,KY,Madison,211510114001,0,14469.6,36,"Madison, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-151-0114002,KY,Madison,211510114002,0,234.0,1,"Madison, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-155-9702004,KY,Marion,211559702004,0,580.8,5,"Marion, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-155-9703001,KY,Marion,211559703001,0,17712.0,48,"Marion, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-155-9704002,KY,Marion,211559704002,0,14515.8,33,"Marion, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-155-9705001,KY,Marion,211559705001,0,56985.6,171,"Marion, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-155-9705002,KY,Marion,211559705002,0,20163.6,59,"Marion, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-155-9707001,KY,Marion,211559707001,0,39743.4,100,"Marion, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-155-9707004,KY,Marion,211559707004,0,696.6,12,"Marion, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-155-9708001,KY,Marion,211559708001,0,29742.0,56,"Marion, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-157-9501002,KY,Marshall,211579501002,0,10566.5,40,"Marshall, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-157-9501003,KY,Marshall,211579501003,0,3049.2,20,"Marshall, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-161-9601002,KY,Mason,211619601002,0,3730.2,17,"Mason, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-161-9602001,KY,Mason,211619602001,0,31.5,1,"Mason, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-161-9602004,KY,Mason,211619602004,0,1038.6,36,"Mason, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-161-9603001,KY,Mason,211619603001,0,6335.4,63,"Mason, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-161-9603002,KY,Mason,211619603002,0,3890.4,53,"Mason, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-161-9603004,KY,Mason,211619603004,0,19638.6,173,"Mason, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-161-9604001,KY,Mason,211619604001,0,29211.0,88,"Mason, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-161-9604002,KY,Mason,211619604002,0,35547.6,95,"Mason, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-161-9604003,KY,Mason,211619604003,0,6522.0,39,"Mason, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-169-9602003,KY,Metcalfe,211699602003,0,2849.4,3,"Metcalfe, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-171-9301001,KY,Monroe,211719301001,0,5352.0,12,"Monroe, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-171-9303001,KY,Monroe,211719303001,0,1646.4,3,"Monroe, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-171-9303002,KY,Monroe,211719303002,0,2622.6,10,"Monroe, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-171-9304002,KY,Monroe,211719304002,0,14077.8,16,"Monroe, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-171-9304003,KY,Monroe,211719304003,0,3766.2,7,"Monroe, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-173-9201002,KY,Montgomery,211739201002,0,23421.3,119,"Montgomery, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-179-9307001,KY,Nelson,211799307001,0,2103.6,12,"Nelson, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-179-9307002,KY,Nelson,211799307002,0,60365.4,190,"Nelson, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-193-9705002,KY,Perry,211939705002,0,589.2,6,"Perry, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-193-9705003,KY,Perry,211939705003,0,130.9,4,"Perry, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-193-9705004,KY,Perry,211939705004,0,14847.6,39,"Perry, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-193-9710002,KY,Perry,211939710002,0,975.0,11,"Perry, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-195-9303001,KY,Pike,211959303001,0,1187.2,20,"Pike, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-195-9303003,KY,Pike,211959303003,0,3721.9,53,"Pike, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-195-9309002,KY,Pike,211959309002,0,18443.6,206,"Pike, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-195-9311004,KY,Pike,211959311004,0,6098.4,25,"Pike, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-195-9318003,KY,Pike,211959318003,0,70508.2,200,"Pike, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-197-9701006,KY,Powell,211979701006,0,139494.6,378,"Powell, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-199-9301001,KY,Pulaski,211999301001,0,29.4,1,"Pulaski, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-199-9301002,KY,Pulaski,211999301002,0,921.6,5,"Pulaski, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-199-9301003,KY,Pulaski,211999301003,0,20003.4,68,"Pulaski, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-199-9301004,KY,Pulaski,211999301004,0,7182.0,46,"Pulaski, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-199-9302002,KY,Pulaski,211999302002,0,4197.0,11,"Pulaski, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-199-9303001,KY,Pulaski,211999303001,0,10735.8,61,"Pulaski, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-199-9303002,KY,Pulaski,211999303002,0,1622.4,22,"Pulaski, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-199-9303003,KY,Pulaski,211999303003,0,9703.8,48,"Pulaski, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-199-9303004,KY,Pulaski,211999303004,0,19625.4,60,"Pulaski, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-199-9304011,KY,Pulaski,211999304011,0,219.0,6,"Pulaski, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-199-9308001,KY,Pulaski,211999308001,0,1606.2,10,"Pulaski, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-199-9308002,KY,Pulaski,211999308002,0,7654.2,56,"Pulaski, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-199-9309001,KY,Pulaski,211999309001,0,11848.2,38,"Pulaski, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-199-9309002,KY,Pulaski,211999309002,0,16161.6,41,"Pulaski, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-199-9310001,KY,Pulaski,211999310001,0,19920.6,83,"Pulaski, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-199-9310002,KY,Pulaski,211999310002,0,7432.8,37,"Pulaski, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-199-9311012,KY,Pulaski,211999311012,0,717.5,58,"Pulaski, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-199-9311023,KY,Pulaski,211999311023,0,4868.4,115,"Pulaski, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-203-9501001,KY,Rockcastle,212039501001,0,1450.2,6,"Rockcastle, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-203-9501002,KY,Rockcastle,212039501002,0,2050.2,32,"Rockcastle, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-203-9502001,KY,Rockcastle,212039502001,0,15160.8,28,"Rockcastle, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-203-9502002,KY,Rockcastle,212039502002,0,1996.8,9,"Rockcastle, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-203-9502003,KY,Rockcastle,212039502003,0,359.4,10,"Rockcastle, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-203-9503001,KY,Rockcastle,212039503001,0,35815.8,50,"Rockcastle, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-203-9503002,KY,Rockcastle,212039503002,0,5128.8,14,"Rockcastle, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-203-9503003,KY,Rockcastle,212039503003,0,3861.0,24,"Rockcastle, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-205-9501001,KY,Rowan,212059501001,0,952.8,6,"Rowan, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-205-9501002,KY,Rowan,212059501002,0,3803.4,6,"Rowan, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-205-9501003,KY,Rowan,212059501003,0,9178.8,35,"Rowan, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-205-9502006,KY,Rowan,212059502006,0,6732.0,35,"Rowan, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-205-9503003,KY,Rowan,212059503003,0,81.9,4,"Rowan, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-205-9503004,KY,Rowan,212059503004,0,2958.6,12,"Rowan, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-205-9504002,KY,Rowan,212059504002,0,1266.0,2,"Rowan, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-209-0406013,KY,Scott,212090406013,0,1927.2,11,"Scott, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-213-9704001,KY,Simpson,212139704001,0,641.9,9,"Simpson, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-217-9201001,KY,Taylor,212179201001,0,8571.0,23,"Taylor, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-217-9201002,KY,Taylor,212179201002,0,23125.8,148,"Taylor, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-217-9202001,KY,Taylor,212179202001,0,15578.4,57,"Taylor, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-217-9202002,KY,Taylor,212179202002,0,90351.6,254,"Taylor, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-217-9202003,KY,Taylor,212179202003,0,21400.8,95,"Taylor, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-217-9203001,KY,Taylor,212179203001,0,1524.0,12,"Taylor, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-217-9203002,KY,Taylor,212179203002,0,176.4,2,"Taylor, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-217-9203003,KY,Taylor,212179203003,0,416.4,3,"Taylor, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-217-9203004,KY,Taylor,212179203004,0,46.8,1,"Taylor, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-217-9204001,KY,Taylor,212179204001,0,9491.4,154,"Taylor, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-217-9204003,KY,Taylor,212179204003,0,118.8,3,"Taylor, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-217-9204005,KY,Taylor,212179204005,0,646.2,14,"Taylor, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-217-9205001,KY,Taylor,212179205001,0,3426.6,32,"Taylor, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-217-9205002,KY,Taylor,212179205002,0,3867.0,28,"Taylor, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-217-9205003,KY,Taylor,212179205003,0,2554.2,20,"Taylor, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-217-9205004,KY,Taylor,212179205004,0,3505.8,19,"Taylor, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-217-9205005,KY,Taylor,212179205005,0,1428.6,13,"Taylor, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-217-9205006,KY,Taylor,212179205006,20,24.4,2,"Taylor, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-231-9201001,KY,Wayne,212319201001,0,2080.8,14,"Wayne, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-231-9201002,KY,Wayne,212319201002,0,716.4,14,"Wayne, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-231-9201003,KY,Wayne,212319201003,0,1323.0,12,"Wayne, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-231-9201004,KY,Wayne,212319201004,0,2802.6,19,"Wayne, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-231-9201005,KY,Wayne,212319201005,0,19483.8,214,"Wayne, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-231-9202001,KY,Wayne,212319202001,0,605.4,68,"Wayne, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-231-9202002,KY,Wayne,212319202002,0,111.6,1,"Wayne, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-231-9202004,KY,Wayne,212319202004,0,760.8,10,"Wayne, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-231-9203001,KY,Wayne,212319203001,0,200.4,2,"Wayne, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-231-9203002,KY,Wayne,212319203002,0,159.0,10,"Wayne, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-231-9203003,KY,Wayne,212319203003,0,940.8,3,"Wayne, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-231-9204001,KY,Wayne,212319204001,0,7290.6,89,"Wayne, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-231-9204002,KY,Wayne,212319204002,0,6417.0,87,"Wayne, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-231-9204003,KY,Wayne,212319204003,0,14257.8,42,"Wayne, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-231-9207001,KY,Wayne,212319207001,0,54627.6,123,"Wayne, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-231-9207002,KY,Wayne,212319207002,0,91033.2,224,"Wayne, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-235-9205001,KY,Whitley,212359205001,0,8658.6,40,"Whitley, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-239-0502001,KY,Woodford,212390502001,0,5568.0,33,"Woodford, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-239-0502002,KY,Woodford,212390502002,0,2308.2,29,"Woodford, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-239-0503001,KY,Woodford,212390503001,0,4912.2,27,"Woodford, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-239-0504001,KY,Woodford,212390504001,0,1198.8,6,"Woodford, KY"
"Windstream Services LLC, Debtor-In-Possession",28299675,KY-239-0504002,KY,Woodford,212390504002,0,3957.6,15,"Woodford, KY"
"Frontier Communications Corporation, DIP",29445723,WV-003-9718001,WV,Berkeley,540039718001,0,33771.0,142,"Berkeley, WV"
"Frontier Communications Corporation, DIP",29445723,WV-003-9712024,WV,Berkeley,540039712024,0,18025.8,106,"Berkeley, WV"
"Frontier Communications Corporation, DIP",29445723,WV-003-9712023,WV,Berkeley,540039712023,0,7071.0,93,"Berkeley, WV"
"Frontier Communications Corporation, DIP",29445723,WV-003-9712011,WV,Berkeley,540039712011,0,6976.8,47,"Berkeley, WV"
"Frontier Communications Corporation, DIP",29445723,WV-003-9712022,WV,Berkeley,540039712022,0,5809.8,69,"Berkeley, WV"
"Frontier Communications Corporation, DIP",29445723,WV-003-9712014,WV,Berkeley,540039712014,0,5168.4,41,"Berkeley, WV"
"Frontier Communications Corporation, DIP",29445723,WV-003-9712021,WV,Berkeley,540039712021,0,1041.6,4,"Berkeley, WV"
"Frontier Communications Corporation, DIP",29445723,WV-003-9712012,WV,Berkeley,540039712012,0,720.0,16,"Berkeley, WV"
"Frontier Communications Corporation, DIP",29445723,WV-003-9718002,WV,Berkeley,540039718002,0,79720.2,707,"Berkeley, WV"
